epoch,loss
3,0.0004231850023188599
4,0.00039800405784262693
5,0.00037933075168439245
6,0.0003636267770161794
7,0.0003613381561535789
8,0.0003617141367158183
9,0.0003455598173331964
0,0.0007521785075823573
1,0.00035230978801337187
2,0.0003176397819970589
3,0.00029531122845583013
4,0.000266617282363768
5,0.0002603729133170418
6,0.0002540259607712869
7,0.00024671969981682196
8,0.0002455768299114425
9,0.00024474978476973774
0,0.0008127678311211639
1,0.0004821273278139415
2,0.00041140973326037056
3,0.0003720616082318884
4,0.00034865849283960415
5,0.0003370020144757291
6,0.00032933642660282203
7,0.000321480708407762
8,0.00031229562387125043
9,0.00030793000337325793
0,0.0010576372887953767
1,0.000762668405968725
2,0.0006887349836688372
3,0.0006357075349114893
4,0.0006143065957076033
5,0.0005946845788002975
6,0.0005489465704613394
7,0.0005398094531301467
8,0.000527672333191731
9,0.0005205091010793694
0,0.0004803841165994527
1,0.00042176227657364507
2,0.0004135564618081844
3,0.000403367160288326
4,0.0003977940571076033
5,0.00039645971401114366
6,0.0003925139158127422
7,0.0003897734229667549
8,0.00038496813158417353
9,0.00038309341925923945
0,0.00039723100849187176
1,0.0003674739399457394
2,0.0003561667961093917
3,0.0003392998573872319
4,0.00032757593294263643
5,0.0003243587909764756
6,0.0003105246365748826
7,0.0003048278563255735
8,0.00029867294142604806
9,0.00029163456679270894
0,0.0015755961758259218
1,0.0008188019196495588
2,0.0007171362005919946
3,0.0006537653698615031
4,0.000624359196081059
5,0.000604896102913699
6,0.0005913708225762093
7,0.0005803708547773567
8,0.0005735545628340333
9,0.0005571129212285086
0,0.00026886399950853956
1,0.00025451546366639377
2,0.0002483195153217821
3,0.00024175731613240714
4,0.00023685438134180004
5,0.0002335947407345884
6,0.0002321129613847006
7,0.00023016333830128133
8,0.00022818818490577542
9,0.0002257911077663266
0,0.000420802997609826
1,0.00040732169554758
2,0.00039962287371508864
3,0.00039418731603291235
4,0.0003880260211417408
5,0.0003874281266007529
6,0.0003879066680383403
7,0.00038619707896714317
8,0.0003843405968382285
9,0.00037843954987692996
0,0.00044804267668041575
1,0.0004350786443865218
2,0.0004258230537743657
3,0.0004282175742673644
4,0.000420646114775991
5,0.0004173316763171897
6,0.00041984595236499445
7,0.00041744170471247344
8,0.0004157247482226012
9,0.000419526077394039
0,0.001915163995590774
1,0.0015189641944743926
2,0.0013956736038380768
3,0.0013724287450713746
4,0.001315856628025358
5,0.0012758103682699584
6,0.001273414040042553
7,0.0012741956193167425
8,0.001225063111178315
9,0.0011872916620632168
0,0.0007911670836620033
1,0.0005076144719851072
2,0.0004600097518050461
3,0.0004342692893715139
4,0.000412473240203326
5,0.0004035632948671264
6,0.0003935855138479383
7,0.00038238628008002706
8,0.0003783604274758545
9,0.00036950045841877
0,0.00203005664752709
1,0.0015045058999021421
2,0.0013467750723066274
3,0.0012503435618782532
4,0.001198750242110691
5,0.001163427424216934
6,0.0011457147284090752
7,0.0011217482597203343
8,0.0011007299608536414
9,0.0010737786492427404
0,0.0018953716462419834
1,0.0015796717634657398
2,0.0014664309346699156
3,0.0013829680874550832
4,0.0013017656315241766
5,0.001205488784762565
6,0.0011623616833276174
7,0.0010934696242657083
8,0.0010747570850071497
9,0.001009145505122433
0,0.0043182830449950416
1,0.0030721111525053857
2,0.002741537169640651
3,0.0025280931549787056
4,0.002384386798439664
5,0.002257519648082962
6,0.0022020096630512853
7,0.0021219361860858044
8,0.00206009942212404
9,0.0019641633771243505
0,0.00031397492421092466
1,0.00021607215649055433
2,0.00019829263806059316
3,0.00018980685661063035
4,0.0001782274578090437
5,0.00017250429414161772
6,0.00016846402024839335
7,0.0001641352524757167
8,0.00016031658981319197
9,0.00015808248213033949
0,0.00032484330995430355
1,0.0003072179653145213
2,0.00029960751692215126
3,0.000296332359198459
4,0.00029241415302294627
5,0.00028992113152526144
6,0.0002890122552798857
7,0.0002850484929695085
8,0.0002840091281086643
9,0.00028428900384369626
0,0.0005568293270243885
1,0.0004820977062536258
2,0.00045682025665882975
3,0.0004449658656540123
4,0.00043651224291352264
5,0.0004285063002953393
6,0.00042613673417690734
7,0.00042093485717487056
8,0.0004192792353023833
9,0.0004090259562872234
0,0.00043888291975235916
1,0.00042844781330586557
2,0.0004144369629557332
3,0.0004060004083612512
4,0.00039990925733945915
5,0.00039435430312551034
6,0.0003946010208437656
7,0.0003934714238766901
8,0.0003867733685183339
9,0.0003842801680775665
0,0.000998892214283842
1,0.0006817110161136952
2,0.0006142876045487355
3,0.0005667989059929823
4,0.000541839388461085
5,0.00052286453637862
6,0.0005154928510364698
7,0.0005074302632692707
8,0.0005003017731723958
9,0.0004930039010559994
0,0.0009220864258168149
1,0.00040928389671535115
2,0.00036605059335670376
3,0.0003481175247088686
4,0.00033938400565602933
5,0.0003283085742395997
6,0.00032605816693376255
7,0.0003161349751508169
8,0.0003121573193993754
9,0.00030857408683004905
0,0.0004587164488611961
1,0.00043551570684030594
2,0.0004249631494985806
3,0.0004187983379324578
4,0.0004149952949319413
5,0.00041391185732209124
6,0.0004118170379570074
7,0.0004092678846063791
8,0.000408363356314112
9,0.0004059492391661479
0,0.0004283189684883837
1,0.0004136880031637702
2,0.00040795903532853117
3,0.00040332137643872557
4,0.0003991780084788843
5,0.0003972352179744121
6,0.0003970011922547201
7,0.00039382010766075837
8,0.00038746734435335384
9,0.0003874879715795032
0,0.0002440345023728696
1,0.00022500383226997656
2,0.00022062241311004982
3,0.00022399970885089715
4,0.00022566899343701152
5,0.0002171028540374209
6,0.00021614522955815119
7,0.00021473840843100334
8,0.0002122737063814384
9,0.00021394602623558967
0,0.00045170166822572355
1,0.000448143261792211
2,0.00044764186191059707
3,0.00044188556694280123
4,0.00045045064246096445
5,0.00044191311349095486
6,0.00043769498893198033
7,0.0004366996600992934
8,0.00043771168532202864
9,0.0004327480697838837
0,0.00041740251015198737
1,0.0004119065838494862
2,0.00040947725437945337
3,0.0004061818492573366
4,0.00040142783689134376
5,0.000400156897967463
6,0.00039765594056007103
7,0.00039631401057249604
8,0.0003943564331621019
9,0.0003933857226456894
0,0.00043558093329920666
1,0.00042281456887849345
2,0.00041721692662122223
3,0.00041140016344343167
4,0.00040922552682332025
5,0.00041192422372660076
6,0.0004093559540478964
7,0.00040676651377680173
8,0.00041232083901832084
9,0.0004082497985109512
0,0.0004449338355243526
1,0.00044707441429636674
2,0.0004382961982400957
3,0.0004348522010104716
4,0.0004356455370952972
5,0.00043163873010598763
6,0.0004342889734516575
7,0.00043130288077009027
8,0.00043306823204147804
9,0.00043011272327930783
0,0.00030699592525706976
1,0.0002762826168236643
2,0.00026195144562279893
3,0.0002572683725929892
4,0.0002516667473173584
5,0.00024691436453849747
6,0.0002438294305875388
7,0.00024137051536854415
8,0.00024411527181200654
9,0.00023749190370381257
0,0.0004675764325838827
1,0.000448854661385667
2,0.00044624624149491865
3,0.00043402745745879656
4,0.00043526816557459824
5,0.00043396846785981325
6,0.00043216526546530076
7,0.0004267933727533091
8,0.00042542888559182757
9,0.0004199332778398457
0,0.00045678295475681807
1,0.0004382019582180874
2,0.0004319371687415696
3,0.00042727229856609483
4,0.0004199986468620409
5,0.00041671255905839644
6,0.0004148026216626022
7,0.00042365684112155577
8,0.00041746996635083633
9,0.000412650845078133
0,0.0008864802150583273
1,0.00042833774432438076
2,0.0003925135963527282
3,0.00032392386754054314
4,0.0002984350478527631
5,0.0002915214139420641
6,0.00028871246524886374
7,0.00027789285604740144
8,0.0002754364957127109
9,0.00027646951059523417
0,0.00045408661287638097
1,0.00042568139156173856
2,0.0004162316661222576
3,0.00041005929608672886
4,0.00041053123140954995
5,0.00040779859301665056
6,0.00040325931570350804
7,0.0004046568801641115
8,0.00040138070858120045
9,0.00040371067046862663
0,0.00047114983874507743
1,0.00045129757972972584
2,0.00044296237638263847
3,0.0004357738183671245
4,0.0004323289399508212
5,0.00042812433264316496
6,0.00042870486140600406
7,0.0004232543377611364
8,0.0004190390218354878
9,0.00042036608260787034
0,0.00023205400719916724
1,0.0002267081833906559
2,0.00022797898901671942
3,0.0002219508109533308
4,0.00022121340566627623
5,0.00022008456932098852
6,0.00022124242258314553
7,0.00021930392449576175
8,0.0002197610032794728
9,0.00021790720381886786
0,0.00044740794737663236
1,0.00044231430410945904
2,0.0004387432818475645
3,0.00043597231569947326
4,0.00043241754781320196
5,0.0004372118663695801
6,0.00042902089967356005
7,0.0004289674978963376
8,0.000435037254760573
9,0.0004297459183817409
0,0.0004375880389488884
1,0.00042482137695287747
2,0.0004232651978099966
3,0.0004236677334574779
4,0.00041516778480854555
5,0.0004183791868399567
6,0.0004218620606479817
7,0.00042208437741919624
8,0.00041367183985130396
9,0.000411869540130283
0,0.00044580613803191227
1,0.00044523941710394865
2,0.00043284130879328586
3,0.00042969204457676824
4,0.00043030694416756887
5,0.00042462167607482115
6,0.00042470969998475994
7,0.00042242669030656543
8,0.00042657390679323726
9,0.0004221906042403134
0,0.0004470063129247137
1,0.0004355261589807924
2,0.0004285174629785615
3,0.0004266008378976949
4,0.000421283532432426
5,0.00041830131647202506
6,0.0004189810471189048
7,0.0004254345565186668
8,0.00041357297232025303
9,0.0004141448916925583
0,0.00046391388036681747
1,0.0004463197849418066
2,0.0004448688887350727
3,0.000432549518450287
4,0.00043217829852437717
5,0.000431879751431552
6,0.00042505791009261884
7,0.0004196723518816725
8,0.00041988484179000807
9,0.00041969936887653603
0,0.00030981145778241626
1,0.0002824446748945775
2,0.0002707867242861539
3,0.0002636026842992578
4,0.000254965926501427
5,0.0002523078156855263
6,0.00024593982789156144
7,0.00024349746331608912
8,0.00024126029779836244
9,0.00024166378420886758
0,0.00043309587954354356
1,0.0004114963821848505
2,0.00040276949710005283
3,0.00038859359210619004
4,0.0004055718545714626
5,0.0004002332921118068
6,0.00039242270008799096
7,0.0003720800755218079
8,0.0003679015130728658
9,0.00036653325730640063
0,0.0004724888660803117
1,0.0004483011152842664
2,0.0004488018887514045
3,0.00043666872863923345
4,0.00043690335996871
5,0.0004342055989354776
6,0.0004383206610327761
7,0.0004330131229153267
8,0.00042853288277910906
9,0.00042597929768817266
0,0.0004741137125847672
1,0.0004371758814158966
2,0.0004248120010288403
3,0.000424665058062601
4,0.00041600521433338145
5,0.00041427419000683585
6,0.0004087197606850168
7,0.000402197584435271
8,0.0004027578638670093
9,0.0004090435077159782
0,0.00044094010377193626
1,0.0004218224740952792
2,0.00041459611577465694
3,0.0004081543089569095
4,0.0004004424147296959
5,0.00039695483053492353
6,0.0003897810285025116
7,0.0003788272109659374
8,0.0003736511094984962
9,0.00037165579124120995
0,0.0005342449941281302
1,0.0005095757378512644
2,0.0005009994962392739
3,0.00048531339098190074
4,0.0004778704947057122
5,0.00047622859369766957
6,0.00046733236422369373
7,0.0004598619627813605
8,0.0004533971322189245
9,0.00046001337182133284
0,0.0004001847853487561
1,0.000323011379464333
2,0.00030997960129752755
3,0.0002972422685161291
4,0.0002917069115255799
5,0.0002888084687810988
6,0.00028363362298478023
7,0.00028227259826962836
8,0.00027942291649196704
9,0.0002775099046630203
0,0.0004842432795157947
1,0.00045245001138027874
2,0.0004400975451517297
3,0.000439668784110836
4,0.00043444831612760026
5,0.0004280826996136966
6,0.0004331556383476709
7,0.00042164372462139
8,0.00041879655873344745
9,0.00041974641862907447
0,0.001124106662473423
1,0.0005470236660585215
2,0.000514859181294014
3,0.0005004117915632378
4,0.000483234324519799
5,0.0004745925114093552
6,0.0004766458307585708
7,0.00046929609152357443
8,0.0004631779968349292
9,0.0004701406228377891
0,0.0005224295889547648
1,0.0004894230312402215
2,0.0004769751848243686
3,0.00047264018132864294
4,0.0004638312310589754
5,0.00045752487085337634
6,0.0004613301232438971
7,0.000463508192297013
8,0.000455354023529253
9,0.0004564407449834107
0,0.0008022175154565048
1,0.0005823093858907669
2,0.000532459187979839
3,0.0005080114663087443
4,0.0004943264425492089
5,0.0004780278460430054
6,0.0004739368148420908
7,0.0004600391660005698
8,0.00045295220002117276
9,0.00044228562387615966
0,0.0003498972855595639
1,0.0003269284984526166
2,0.0003175140284383815
3,0.0003117255375855166
4,0.0003149448626800222
5,0.0003094233418323711
6,0.00030263081771408906
7,0.00030183499484337517
8,0.0002992508600527799
9,0.00030389405333153263
0,0.0005055772942341719
1,0.000480748172890344
2,0.0004757471385801182
3,0.00047047627549545723
4,0.0004678667776261136
5,0.0004644086435519057
6,0.0004678014613546111
7,0.00046892862155800685
8,0.0004616087420572512
9,0.00046959840938143316
0,0.00047639993545089965
1,0.0004597558632895016
2,0.00045875549119500647
3,0.00045189137097167986
4,0.00045441068209584046
5,0.000444855520299825
6,0.00044437333735913853
7,0.00043830971492297977
8,0.0004350045205683273
9,0.0004367462922800769
0,0.0009447737152186164
1,0.0006876376646687277
2,0.0006250455635381513
3,0.0006206931889209955
4,0.0005928344855874457
5,0.0005816358202537231
6,0.0005791666012555652
7,0.0005762094924648409
8,0.0005729263771172555
9,0.0005675395416346873
0,0.0005157933993586994
1,0.00048028026026258885
2,0.0004716913475704132
3,0.00047664459248153435
4,0.00046924961065997195
5,0.00046710680840078567
6,0.0004666840108029646
7,0.0004651195594078672
8,0.0004645124323587879
9,0.000460945868780982
0,0.000466450171870747
1,0.00045770138558509643
2,0.0004468142735731817
3,0.0004427479289006442
4,0.0004409748624993881
5,0.0004377245293198939
6,0.00043485674598287005
7,0.0004418718237957364
8,0.0004347821376313732
9,0.00043290050933819657
0,0.00026168303600115905
1,0.00025477328421175116
2,0.00025304398343450885
3,0.0002515523926263086
4,0.0002487286710106673
5,0.0002496192474268355
6,0.000247033261530305
7,0.00024408845740708784
8,0.00024406653466257922
9,0.0002419071332724343
0,0.0004892103012252846
1,0.00047393390138950053
2,0.00046574951443290047
3,0.00045900659142716904
4,0.0004572957232085173
5,0.0004550277019461646
6,0.0004500714378536941
7,0.0004496070687309839
8,0.0004479887737716126
9,0.0004478040450521803
0,0.000499563664334346
1,0.00046971073061286006
2,0.0004692543573128205
3,0.00046318233682995924
4,0.0004513205212788307
5,0.00044144678588509123
6,0.0004417889672367892
7,0.0004392305329474766
8,0.0004367883527720551
9,0.00043275206576254277
0,0.00047580984835349227
1,0.0004696685718954541
2,0.00047029481299887266
3,0.0004584850553328579
4,0.0004545095114281139
5,0.0004545149303112339
6,0.00045247060893416347
7,0.00045224545135624794
8,0.00045274195258571126
9,0.0004546660384221468
0,0.00046685777465427236
1,0.0004547955686575733
2,0.0004544790035652113
3,0.0004475639790371133
4,0.0004437846801010892
5,0.0004426496786891221
6,0.0004423998161655618
7,0.00043798217825496977
8,0.00043688437835953664
9,0.0004374375480438175
0,0.000287170500882894
1,0.00027897272445898125
2,0.00027551971220418636
3,0.00027222771473134344
4,0.0002742476259527393
5,0.00027565107689042634
6,0.00027120563487414984
7,0.0002695294137993187
8,0.00027116526177906053
9,0.00026815799435553345
0,0.0013147090307938925
1,0.0007409857298625866
2,0.0006710410989398952
3,0.0006314675167686801
4,0.0006151264183245075
5,0.000603507039500073
6,0.0005873585580502549
7,0.0005554970650791802
8,0.0005404239576591863
9,0.0005217095790612802
0,0.002855581922631245
1,0.0020609531720765517
2,0.0018618972344484064
3,0.0017190526355079783
4,0.0016310770688505727
5,0.001578281243382662
6,0.0015284164228432928
7,0.0015023308642412303
8,0.0014535442232954665
9,0.0014294456805146183
0,0.0006788225082345889
1,0.00048441592912240594
2,0.00046719723036403593
3,0.00046441317226708634
4,0.0004603586212397204
5,0.00045928586268928484
6,0.0004572863956582296
7,0.00045461775653166114
8,0.0004497508355143509
9,0.00045169136751610495
0,0.00026115845190588516
1,0.00025489501132369696
2,0.0002513904922807342
3,0.00024758715130701603
4,0.0002452787952051949
5,0.0002448405527388786
6,0.000243379084793105
7,0.00024235695207153185
8,0.00024174569637125387
9,0.00024112057155889488
0,0.000491838665539035
1,0.00047895811781017983
2,0.0004739405138707298
3,0.0004704346471271492
4,0.00046768969275490235
5,0.00046447170132069004
6,0.0004623656791409303
7,0.0004589597890571895
8,0.00045447958018485224
9,0.00045490489719668403
0,0.00046719872921130445
1,0.0004624769894689962
2,0.0004577599621029549
3,0.00045472561282622337
4,0.0004502785078557281
5,0.00044960977572827687
6,0.0004494041510270108
7,0.0004481422807884883
8,0.0004485633872945982
9,0.00045242228043207433
0,0.0004752717215978919
1,0.0004601734231073351
2,0.0004545153720982853
3,0.0004503062752974074
4,0.0004478028280914259
5,0.0004420114099161765
6,0.00044076146537008754
7,0.0004428400840197355
8,0.00044203869470038626
9,0.00043493141345152253
0,0.00048758075308796833
1,0.0004735396291835059
2,0.0004699315504694823
3,0.00046674336181240506
4,0.00046587731253566744
5,0.00046082145536274766
6,0.0004580818404065212
7,0.0004588669556824243
8,0.0004559284709557687
9,0.00045552432356998906
0,0.0004845598629117376
1,0.0004584529019666661
2,0.0004524379095300901
3,0.0004480858551687561
4,0.00044829035266502615
5,0.0004432801844131973
6,0.00044195057523666037
7,0.0004340297875842225
8,0.0004329862211989166
9,0.00043742802677115833
0,0.000545713930932834
1,0.0005280142468109261
2,0.0005189173543840297
3,0.0005134691648436274
4,0.000509234740775355
5,0.0005038695603616361
6,0.0005017491239414085
7,0.0004970874360878952
8,0.0005059107888882863
9,0.0005022899119921931
0,0.00029185012704147084
1,0.0002889321094698971
2,0.00028414748510385834
3,0.0002850635545428304
4,0.000276344596159106
5,0.0002748409510786587
6,0.0002738808888125277
7,0.00027328851911079255
8,0.0002749864122506551
9,0.0002751812797896491
0,0.0011677890465762175
1,0.0007219857498057536
2,0.0006332872180792037
3,0.0005940909336459299
4,0.0005766585586570727
5,0.0005609966538031586
6,0.0005600240979219961
7,0.0005582737167060259
8,0.0005533717489925039
9,0.0005401459713993972
0,0.0005058513540916465
1,0.0004036254565562558
2,0.00037935197815386346
3,0.0003588930973137394
4,0.0003493597949955074
5,0.0003428535898137852
6,0.00033403663348963164
7,0.00032074216994715243
8,0.0003155290642098407
9,0.00031029949127514556
0,0.000542383295169202
1,0.0005268207370363598
2,0.0005142285178862949
3,0.0005125350603520928
4,0.0004985195062090497
5,0.000501049862691616
6,0.0004926626988890348
7,0.00048713269848121854
8,0.00048496758870442136
9,0.00048463928919773025
0,0.0005036740387822647
1,0.00048246795461182046
2,0.0004735049751616316
3,0.0004643287472845259
4,0.0004593601196347663
5,0.0004573239007186203
6,0.00045343935710207006
7,0.00045704262549861596
8,0.0004545720065607384
9,0.0004510426397246192
0,0.0005806017968552624
1,0.0005146129689137524
2,0.0005174990376417554
3,0.0005117751744592169
4,0.000504679339201175
5,0.0005009456217521802
6,0.0005069320526445154
7,0.0005046455089541269
8,0.0004958869403708377
9,0.0004948755477016675
0,0.0005046732287610212
1,0.0004946711028424033
2,0.0004906405765723321
3,0.00048402772722511145
4,0.00048104326299380773
5,0.00048505691495392966
6,0.00048256811555802415
7,0.00047419812221960456
8,0.00047345341965865373
9,0.00046846767611441464
0,0.0015161147975959466
1,0.0009618807175684196
2,0.0008481585796289437
3,0.0007820199778052483
4,0.0007278679813680355
5,0.0006972407265948277
6,0.0006716448081078852
7,0.0006610301139744479
8,0.000653206632250658
9,0.0006340433135392232
0,0.0014778273359752347
1,0.0009546870937811036
2,0.0008306968738907017
3,0.000828355061230468
4,0.0007925620211608475
5,0.0008394945225518313
6,0.0008519630459886685
7,0.0007727903782779322
8,0.0007435923193952476
9,0.0007471590733985067
0,0.0027443269045761554
1,0.0021360182254284155
2,0.002072121002129279
3,0.0019159021303494228
4,0.0019015268071598257
5,0.0018664129902390414
6,0.0017702795039440389
7,0.0017738585138431517
8,0.0016934792861320602
9,0.0017348831233903184
0,0.000489376438963518
1,0.0003863420115521876
2,0.00037144708562664164
3,0.0003575418927539431
4,0.0003507554517909739
5,0.00034110131264242227
6,0.0003346472240082221
7,0.00033157795962779346
8,0.0003299842292108224
9,0.00032401655630565074
0,0.0005252472292340826
1,0.000513552868142142
2,0.0005031807867226235
3,0.0004942270918490976
4,0.0004913683069389663
5,0.0004863635783749487
6,0.00048293285863110214
7,0.0004816221045302882
8,0.00047636574345233385
9,0.0004753195302100721
0,0.0005642823909965955
1,0.0004869464721650729
2,0.0004700507845427637
3,0.0004621027455868898
4,0.0004556365101962001
5,0.00045189820866653463
6,0.0004517257286806853
7,0.00044796499707899784
8,0.0004431064774053084
9,0.0004438539122020302
0,0.0022529638824835274
1,0.0020017073720737244
2,0.0018041531125163601
3,0.0015870647371230007
4,0.0014839152349850337
5,0.001451029480449506
6,0.0014302078438959143
7,0.0014056545137464127
8,0.0013961784302409797
9,0.0013870226507606276
0,0.0038171720170794288
1,0.00290168059473217
2,0.002660195852513425
3,0.002415647032648849
4,0.0022307640147118946
5,0.002157424138204078
6,0.0021069001440991997
7,0.0020487831307036686
8,0.0020532449661914143
9,0.0020210832444718108
0,0.0003838166624063888
1,0.0002938723075658345
2,0.0002794093345528381
3,0.0002720648892591271
4,0.0002672276471002988
5,0.00026327705575113214
6,0.00025907183658091526
7,0.00025731970538345195
8,0.000254070306596077
9,0.0002522809325000708
0,0.0019321820777804533
1,0.0013007996860778803
2,0.001160307466307131
3,0.0010652646158177959
4,0.0010208796586539393
5,0.000998917777906172
6,0.0009662068578109029
7,0.0009761736976088287
8,0.0009216751105896037
9,0.0009381337922604871
0,0.0007955758346724906
1,0.0005565308301811456
2,0.0005413628905444057
3,0.0005370646658775513
4,0.0005285083536819002
5,0.0005242123072548566
6,0.0005192910819005192
7,0.0005141791011737951
8,0.0005151952727828757
9,0.0005100390947063715
0,0.00042129318649131164
1,0.0004086191421492913
2,0.0004029415473496556
3,0.0004045684739821809
4,0.00039887614059352927
5,0.00039337579733000894
6,0.0003924378690953745
7,0.000391868301676368
8,0.00038899847413631505
9,0.0003864060311116191
0,0.0004528175524001199
1,0.0004148005895103779
2,0.00038857132312841713
3,0.00036905541264786734
4,0.000354410430986718
5,0.0003447370501135083
6,0.00033299941605946515
7,0.00032410928008630435
8,0.0003171119846001602
9,0.000310257545947934
0,0.0004908552321012394
1,0.00046732018290640553
2,0.0004599655546826398
3,0.00045924479013592645
4,0.00046231956184783485
5,0.00045061994001116545
6,0.0004511682091106195
7,0.0004512798745963664
8,0.00044962440506424173
9,0.00044869282123727317
0,0.00025363398412991955
1,0.00024454998845158116
2,0.00023892549165793753
3,0.00023488925438641672
4,0.0002320738146295298
5,0.0002284571280029013
6,0.00022733244009032205
7,0.00022672116233479755
8,0.00022499954781096676
9,0.00022341120575219975
0,0.0004630600097925708
1,0.00044251797294236894
2,0.00043167075250494236
3,0.0004257956329638546
4,0.00042467847936222825
5,0.0004213999879993935
6,0.00041924226104583795
7,0.0004183846745036135
8,0.00041726621770976635
9,0.0004192725996290392
0,0.001611962165497971
1,0.0012652041627916333
2,0.0011946863137382024
3,0.0011425790867178875
4,0.0011323146077302226
5,0.001144182358530088
6,0.0010677758214114874
7,0.0010538020703734219
8,0.0010402799568964838
9,0.0010401215042747936
0,0.0004801526882829421
1,0.000470871431730302
2,0.0004624342586794228
3,0.00045892056266438885
4,0.0004546673753793584
5,0.00045182299959378724
6,0.00045107314826964284
7,0.0004444977339517209
8,0.0004474425732041709
9,0.00044896006841099734
0,0.0004689013293273092
1,0.00044882452766614733
2,0.0004436357655777101
3,0.00043862779466508073
4,0.00043570495063249837
5,0.0004329906704469977
6,0.000430066211151825
7,0.00043269471996154607
8,0.00043012483081383834
9,0.00042664789373247913
0,0.0004895254143093553
1,0.0004836503219394217
2,0.0004889018634912645
3,0.00047826039292431233
4,0.00047529167557058827
5,0.0004725154183233826
6,0.00047363787837184645
7,0.00047404689655650145
8,0.0004664130959781687
9,0.00046671199402226193
0,0.0012677585095843824
1,0.0009190599796511378
2,0.0008687518404713046
3,0.0008044003668601363
4,0.0007921383605662413
5,0.0007701484837525641
6,0.0007799445592127086
7,0.0007438335437655041
8,0.0007432682639318955
9,0.0007359734854617273
0,0.0007521462796376
1,0.0005436048079445754
2,0.0005159997533610294
3,0.0004977397952643514
4,0.0004930338734538964
5,0.0004906313331503043
6,0.0004839095686293149
7,0.0004799570976956602
8,0.0004798587567620416
9,0.0004748574478981027
0,0.0005245627587555646
1,0.0004965928471847292
2,0.00048169551450882864
3,0.0004754887303306532
4,0.00047242537038982846
5,0.00046524546360160457
6,0.00046945621829763695
7,0.000464915641373409
8,0.00046038670859616104
9,0.00045799679514857417
0,0.0004896819973509992
1,0.0004521696978372347
2,0.0004326949373307798
3,0.00042425262404321984
4,0.0004210637612231949
5,0.00041675732245494146
6,0.0004153371125994454
7,0.000413600286037763
8,0.0004126050730519637
9,0.0004103310395748849
0,0.0009978346522530046
1,0.0005240735461029544
2,0.0004527820210569189
3,0.0004089153053428163
4,0.0003845093597192317
5,0.00037671877862521796
6,0.000369334541801436
7,0.0003568994477518572
8,0.00035094318627670873
9,0.0003471518664355244
0,0.0006142375275430823
1,0.00049322210338687
2,0.00047991089422794175
3,0.000472835629580004
4,0.00046896611615920847
5,0.00046600888344983105
6,0.00046841348012094386
7,0.00046130794521559437
8,0.00045144136220187647
9,0.0004511895597261173
0,0.00048246446931443643
1,0.0004615520379047666
2,0.0004536563019428286
3,0.00044601954209610994
4,0.0004507519520302594
5,0.00043929401749664976
6,0.00043709115425372147
7,0.0004369571457800703
8,0.0004390529886677541
9,0.00043674881385413755
0,0.0004873948462318367
1,0.00047765432168489497
2,0.00046851546926518495
3,0.0004646919654760495
4,0.0004659367110093626
5,0.0004837512020685608
6,0.0004704806292465946
7,0.0004560265011832598
8,0.0004555756240733899
9,0.00045354608516845474
0,0.0004965477426139842
1,0.0004860381013713777
2,0.0004753218569248929
3,0.0004713876223831903
4,0.00046976063435977267
5,0.00046550952299639903
6,0.0004620434100388593
7,0.0004615105550556109
8,0.00046239437619988166
9,0.0004604202053997142
0,0.0009488696437074395
1,0.0005104793979171518
2,0.0004415207326928794
3,0.0004040786091081827
4,0.00039899111357044603
5,0.00038349553938132885
6,0.00037718107387263444
7,0.00037217004057765735
8,0.0003716364199135569
9,0.00036712604128297244
0,0.0005339800387673677
1,0.0004993487156070842
2,0.0004967429642874777
3,0.00048784314685690333
4,0.000491589790613034
5,0.0004902901393961656
6,0.00048109915985605767
7,0.0004784987720540812
8,0.00047601145320186333
9,0.00047699512651888654
0,0.00097271511776853
1,0.000790330703125619
2,0.000766987195333968
3,0.000728823371218823
4,0.0007131603242669371
5,0.0006983580451560556
6,0.0006808375344462547
7,0.0006700145731883822
8,0.0006314351678611274
9,0.0006069260123240383
0,0.0005696107145922724
1,0.0004892936553915206
2,0.000477127000181099
3,0.00047226653089182946
4,0.00046734491183997307
5,0.000465381305275514
6,0.0004624605785465974
7,0.0004636804922029114
8,0.0004586005483133704
9,0.0004548439708287333
0,0.00048063363635719725
1,0.0004698787192864984
2,0.0004616941632775706
3,0.0004536034660986843
4,0.000454399124464544
5,0.00045066881295952044
6,0.0004469843095193937
7,0.0004437517025053239
8,0.0004411752597661689
9,0.0004400503339638817
0,0.00048136307464119454
1,0.00045052333598505356
2,0.0004373172829446048
3,0.0004331102661581099
4,0.0004268096120085829
5,0.0004246325618169067
6,0.0004208750989391774
7,0.0004221292382453612
8,0.000418770622673037
9,0.0004148395872789479
0,0.0005252570163065684
1,0.0004554177371574042
2,0.00044345943229018303
3,0.00043699472257685557
4,0.0004295418959827657
5,0.0004262073558720658
6,0.0004209847254514898
7,0.0004145272471305361
8,0.00041298614951301715
9,0.0004068939990702347
0,0.0004772530771788297
1,0.00046497507162257534
2,0.0004567105199839716
3,0.00045293883363228815
4,0.00045011092868207925
5,0.0004498621669881686
6,0.00044848663492302876
7,0.00044470234456639446
8,0.0004410982276112918
9,0.0004383015738085305
0,0.0016640945086692227
1,0.0010275509234816127
2,0.0008334294680025778
3,0.0007810021711520676
4,0.0007339853332268831
5,0.0007313228065868316
6,0.0007195070538728032
